id,sales
3001103,5.558631476131803
3001104,5.729933113581831
3001105,4.891502228600741
3001106,4.215503399370761
3001107,1.8229323245853106
3001108,6.211761559319189
3001109,5.088274658220859
3001110,5.0768425513727315
3001111,3.3291943799680492
3001112,0.9077015905580199
3001113,0.7474249481483721
3001114,0.6822640475832862
3001115,0.7537113258767348
3001116,0.2955935870996821
3001117,0.8152902460466802
3001118,0.83556796524518
3001119,0.7091056821200264
3001120,0.8566907947953191
3001121,0.8109815317697515
3001122,0.6947807135905851
3001123,0.19390469669403376
3001124,0.7170521240557373
3001125,0.8309159657474872
3001126,0.8841430712725686
3001127,0.45012951617780345
3001128,10.152096062108127
3001129,4.607799587224734
3001130,3.587241461837383
3001131,7.2260634425515935
3001132,2.1083940133808574
3001133,5.522197742788228
3001134,5.054623295484509
3001135,4.775107564642952
3001136,6.873134506842796
3001137,3.8122829978742154
3001138,8.722720476103618
3001139,1.998014954131924
3001140,6.317900699598199
3001141,4.788830460982204
3001142,6.355926644461578
3001143,5.4459798166908975
3001144,12.785982223928539
3001145,9.267813716881324
3001146,7.0108341165117505
3001147,3.157685866655918
3001148,5.458458098655571
3001149,11.254585486962032
3001150,10.10957601438228
3001151,10.617576660283122
3001152,9.563460134023142
3001153,9.6283011895984
3001154,7.022117165230573
3001155,2.606919457364621
3001156,7.544625033905592
3001157,8.720623049486528
3001158,11.090977445944493
3001159,8.078925115074643
3001160,0.2810296616630247
3001161,0.3316870723929254
3001162,0.2903757558001414
3001163,0.3044364092353863
3001164,0.1686242294152837
3001165,0.30265174554323804
3001166,0.31700739130716116
3001167,0.13705166317681297
3001168,0.2146098427001936
3001169,0.22059514831414373
3001170,0.1764985543932751
3001171,0.09383207877687447
3001172,0.18915974843969152
3001173,0.21269307863199982
3001174,0.15889439357536622
3001175,0.04601216649844148
3001176,150.96967595529983
3001177,116.57455290688193
3001178,84.72077105206597
3001179,80.0263759554187
3001180,49.32899450510001
3001181,99.10198594537536
3001182,100.42807753562174
3001183,81.77498605800682
3001184,85.61359222297227
3001185,64.91526157014336
3001186,59.735106321718376
3001187,46.71736174737153
3001188,81.36504492405727
3001189,81.7662853836114
3001190,60.56780202568263
3001191,55.1533094189087
3001192,5.034455358096444
3001193,4.377864548854352
3001194,3.898806019394024
3001195,3.0260153143495714
3001196,1.2199379610041166
3001197,4.346158453714071
3001198,3.6080763035427967
3001199,4.178620676587409
3001200,4.678622973552437
3001201,4.498288501259671
3001202,2.767812160864509
3001203,1.0920944521915619
3001204,5.177249022582875
3001205,4.440686425238401
3001206,4.067722570097303
3001207,3.1107383275814504
3001208,15.18763945651103
3001209,6.285485760362518
3001210,4.608113354573194
3001211,3.739950045315699
3001212,1.60380939021085
3001213,4.49388794505694
3001214,4.307504710731654
3001215,8.952385666721238
3001216,4.893165378703801
3001217,3.778902179331303
3001218,2.530698378599426
3001219,1.3147673340578114
3001220,4.160874471944009
3001221,3.673774525913921
3001222,8.112938430563931
3001223,2.9177309207186988
3001224,9.426176276421355
3001225,1.6221947966134986
3001226,1.6216744427678407
3001227,0.6560006395695158
3001228,0.010325325933032661
3001229,1.5936915704155807
3001230,1.6201656583482376
3001231,1.5222741335549508
3001232,1.725036688726647
3001233,1.519272563109768
3001234,0.4552675763490184
3001235,0.0
3001236,1.8277779480679772
3001237,1.9565965699873211
3001238,1.9150967245815607
3001239,1.4380329827897125
3001240,88.13471265793837
3001241,77.31174183028602
3001242,77.0688945910868
3001243,81.14051817621757
3001244,43.495147437373994
3001245,65.70953193228448
3001246,61.60066987645848
3001247,69.51270192073441
3001248,72.8349568972463
3001249,68.30414655059107
3001250,65.06060094938853
3001251,34.71072504465578
3001252,56.056106543227834
3001253,60.53455102554494
3001254,62.8306985798783
3001255,48.62214538590618
3001256,2.4366784451122974
3001257,2.2331819038012504
3001258,2.2806959624096588
3001259,1.948278201389532
3001260,0.8132594770699529
3001261,2.36189337107089
3001262,2.089350150496178
3001263,2.045998598287096
3001264,2.382221271729919
3001265,2.1547196236386608
3001266,1.7559834804485006
3001267,0.6309948662943964
3001268,2.626394998070632
3001269,2.3548542517510764
3001270,2.195597529683603
3001271,1.6335273156421959
3001272,36.575669656977
3001273,30.994330970377728
3001274,137.04122631966092
3001275,26.56844584429528
3001276,13.848625237374891
3001277,29.955081926752467
3001278,29.531304059973124
3001279,26.321012923422778
3001280,27.96056923163479
3001281,81.18884992277499
3001282,11.723505107132478
3001283,9.857755581681861
3001284,20.400357985842888
3001285,21.44239756670241
3001286,17.69342811107883
3001287,13.596419777835077
3001288,116.27371022314281
3001289,89.46831158952311
3001290,75.75045748924501
3001291,76.80337144150238
3001292,55.208500732986934
3001293,99.02841247758707
3001294,90.28783167056957
3001295,77.01351572748274
3001296,75.43247611144392
3001297,54.26464913889305
3001298,50.519454153870974
3001299,43.22460919255303
3001300,62.67611104870549
3001301,70.20425775069667
3001302,60.08265878928354
3001303,46.07636707712311
3001304,1.5328807069494546
3001305,1.5708123893082653
3001306,1.4211293706872032
3001307,0.9673600358597971
3001308,0.3513257125605618
3001309,1.4583147345829532
3001310,1.40966661295649
3001311,1.2215842315005094
3001312,1.5242255877264506
3001313,1.3958799658602759
3001314,0.9497363219677256
3001315,0.3165048811035625
3001316,1.6038826798088759
3001317,1.563769928824055
3001318,1.5091895130324762
3001319,1.1046017498632064
3001320,3.565977513643494
3001321,3.1060170332310673
3001322,5.836518981289345
3001323,4.093178129536159
3001324,0.8767819620229355
3001325,6.20829968452048
3001326,6.405673377313684
3001327,2.9187822157814125
3001328,2.659365213689574
3001329,2.6649616035774564
3001330,2.0161692502602633
3001331,0.8217832085022814
3001332,3.250508042315292
3001333,5.989332279612042
3001334,6.2258349294016675
3001335,2.0973660582521836
3001336,46.443017334780535
3001337,191.9425908619754
3001338,135.69380315583896
3001339,25.45071131099184
3001340,12.372473887537918
3001341,31.754168286095307
3001342,155.1023556487553
3001343,29.136725779535173
3001344,31.592708332901
3001345,96.559672305616
3001346,16.695039994468573
3001347,12.117996041559437
3001348,23.43054718096125
3001349,23.68880793811479
3001350,20.68694695994615
3001351,13.824588317626855
3001352,16.619276654462524
3001353,16.233114013110363
3001354,9.626694754901536
3001355,14.331852015613617
3001356,7.806396126925965
3001357,15.193867945525298
3001358,12.53924549990759
3001359,13.192071317482469
3001360,17.014544177753326
3001361,13.053925071274307
3001362,12.785577963113413
3001363,8.061668910078758
3001364,15.535008789128842
3001365,8.804811419557284
3001366,8.545609700333584
3001367,6.767834983947201
3001368,634.7987587113796
3001369,428.5679823326072
3001370,256.2897842113477
3001371,227.0326060173778
3001372,123.80705615531515
3001373,295.90632158614073
3001374,480.2593703701634
3001375,325.01124537702185
3001376,277.82060535615545
3001377,178.32037626436662
3001378,149.87713334837449
3001379,1.5041342829424291
3001380,196.0107178121487
3001381,222.77619689726885
3001382,269.9156373998659
3001383,146.40499142425242
3001384,8.653336183697109
3001385,0.09579579302541559
3001386,0.057532888428428304
3001387,0.051062749495871855
3001388,0.0
3001389,0.10812787304795737
3001390,0.11292690043778332
3001391,0.004201662746995648
3001392,0.10366785015989106
3001393,0.08062407321735432
3001394,0.052323308540037056
3001395,0.0
3001396,0.11083321274337017
3001397,0.11699172662611115
3001398,0.11325056008888558
3001399,0.0
3001400,8.809241870759275
3001401,8.489916751966835
3001402,7.686659294508291
3001403,4.494649803312612
3001404,3.1936246378060025
3001405,8.054095998939136
3001406,6.602902538567447
3001407,7.014707339095415
3001408,8.867380014169475
3001409,9.005294522351788
3001410,7.4101878416847065
3001411,3.689614631528237
3001412,9.93246288455033
3001413,6.494186869587865
3001414,9.67483148029193
3001415,3.6076205116206563
3001416,1.6651470629341343
3001417,1.61304669329086
3001418,1.5604266102912412
3001419,1.3099668580280732
3001420,1.2177249833472346
3001421,1.6315066257697497
3001422,1.6151534062753488
3001423,1.334950847062795
3001424,1.8029515677544428
3001425,1.5080270813524672
3001426,1.1351037940557394
3001427,1.2354208467361993
3001428,1.8513738805726667
3001429,1.6876039879551068
3001430,1.51973969369096
3001431,1.2841728451654617
3001432,0.13441211551305426
3001433,0.14972667969426567
3001434,0.11991268208118262
3001435,0.10965646177451892
3001436,0.1328359318605975
3001437,0.17290005467814057
3001438,0.1746404908153329
3001439,0.0471902474122654
3001440,0.16069906994056948
3001441,0.12966600549540802
3001442,0.11288418934323205
3001443,0.12820717117534397
3001444,0.16898727441757672
3001445,0.1744248856851132
3001446,0.1397348260074833
3001447,0.040976451772799044
3001448,5.272296740307901
3001449,5.1391400590987475
3001450,4.621314006724706
3001451,2.8484992550934534
3001452,3.7267224276607465
3001453,5.099168014358408
3001454,5.210565635521025
3001455,4.128027295863067
3001456,1.5678934334098267
3001457,3.9974229332413818
3001458,2.488647437642762
3001459,2.9238588177213405
3001460,4.789031246910554
3001461,1.5959549304717404
3001462,1.541072223789482
3001463,3.4269304063776387
3001464,558.1245362220832
3001465,470.41176525871316
3001466,303.5806021939385
3001467,317.44069346103936
3001468,296.5173606290025
3001469,341.29631846040047
3001470,302.60665609019225
3001471,346.04777359062797
3001472,321.8762625264408
3001473,237.0482088211824
3001474,252.57652594927347
3001475,256.9788751136471
3001476,263.50349847362935
3001477,231.49139587926715
3001478,219.51321681138774
3001479,195.91237091556357
3001480,0.12923037091495215
3001481,0.1463243999683256
3001482,0.11333686617746132
3001483,0.10511419887520508
3001484,0.1239023697222385
3001485,0.1604155044914263
3001486,0.1675104293747213
3001487,0.04281389262865191
3001488,0.15647980839743317
3001489,0.12835474342282405
3001490,0.1095906732829917
3001491,0.11808117505978562
3001492,0.15513178771793107
3001493,0.16439820567063573
3001494,0.1305105613878358
3001495,0.05100651415712583
3001496,153.89729515402703
3001497,163.05595181472418
3001498,76.50174771316155
3001499,82.35077008504696
3001500,101.71087709687681
3001501,98.49124245645359
3001502,79.2353923555194
3001503,77.41143545293392
3001504,85.80884941970294
3001505,65.45113662950364
3001506,79.78555503719025
3001507,86.93026321651745
3001508,98.95700104725029
3001509,79.42743453718529
3001510,82.92599005455301
3001511,81.47570123499248
3001512,3.3047060300882984
3001513,3.187678592617239
3001514,2.394746532482796
3001515,2.139276070490955
3001516,1.7384004029867046
3001517,2.3859375640519027
3001518,2.3056083599916257
3001519,2.3002622703443443
3001520,2.666386189069178
3001521,2.599873443657238
3001522,2.1731137579110005
3001523,1.8287860091126638
3001524,2.8116765493594498
3001525,7.680295249308961
3001526,2.287213583004366
3001527,1.7495910289373722
3001528,192.68277297044574
3001529,136.65933325554806
3001530,131.38819474752668
3001531,110.62834832103349
3001532,124.08177622479502
3001533,154.36735483678711
3001534,109.01026534000184
3001535,109.04016190907227
3001536,121.21399605221315
3001537,106.88736347976996
3001538,97.35385221325896
3001539,96.83137935148441
3001540,138.50320093602542
3001541,95.45920811988412
3001542,120.45286363162747
3001543,109.38248604933838
3001544,180.31785916660726
3001545,127.3121355467862
3001546,129.18747047981807
3001547,117.46963917587424
3001548,127.71908617729203
3001549,142.65123394639807
3001550,117.41046443194665
3001551,105.6416433455116
3001552,108.36029334524278
3001553,98.87992353471788
3001554,104.92742658504733
3001555,109.26962209163797
3001556,136.33208371486978
3001557,116.9864053858918
3001558,115.69353996014534
3001559,87.31533142410582
3001560,148.54000540508096
3001561,122.13335638327163
3001562,105.71853441506843
3001563,113.79952337237697
3001564,119.14327592165421
3001565,124.8362275794786
3001566,109.07131034803938
3001567,95.73766792287549
3001568,103.13687535791017
3001569,78.70050667592528
3001570,82.63377639616498
3001571,83.42200632677634
3001572,90.7471732085538
3001573,78.74489053827622
3001574,76.25513732067603
3001575,57.69703383719488
3001576,75.8629047051858
3001577,12.173449057906026
3001578,66.23112674761923
3001579,11.82416290996179
3001580,12.297620820320338
3001581,12.38459356095971
3001582,9.93495842667503
3001583,9.907223057549443
3001584,12.176257252040937
3001585,60.76142274162248
3001586,8.886422030157249
3001587,9.980213349822467
3001588,10.152238878809174
3001589,9.241221537163968
3001590,9.320027499382814
3001591,7.201484957883265
3001592,48.9803747505347
3001593,9.089453748160292
3001594,7.855518504541377
3001595,8.952308895217437
3001596,7.976232005362521
3001597,9.627466082383899
3001598,10.119697842015169
3001599,8.945479405761224
3001600,12.499479656270752
3001601,9.360160154844445
3001602,8.636545339523343
3001603,9.147044946605577
3001604,13.21006789592332
3001605,8.246221658132134
3001606,45.23763769264437
3001607,8.881154906379004
3001608,671.1698067706649
3001609,601.1286287925957
3001610,455.71443352159366
3001611,378.0335969574502
3001612,429.28083558240075
3001613,609.2058093902511
3001614,413.9340379647723
3001615,436.3272923335936
3001616,538.5879190817942
3001617,348.2348974705378
3001618,348.34889984980623
3001619,317.3785212786449
3001620,366.88198956489447
3001621,405.1750771363735
3001622,392.2589222936752
3001623,260.14780369790174
3001624,7.265464749254373
3001625,6.44350409917192
3001626,4.413554020965516
3001627,2.1545112527514583
3001628,1.7544944401120217
3001629,3.2485172784277294
3001630,3.023647384517987
3001631,3.343869260479627
3001632,6.66142655747384
3001633,5.759801493917212
3001634,4.01339317025734
3001635,1.910907774282606
3001636,6.780973058270994
3001637,5.515912941949299
3001638,5.54851647262027
3001639,2.9957361357774626
3001640,0.6081788107573725
3001641,0.631278692044796
3001642,0.5656417203603648
3001643,0.6101589537571055
3001644,2.715173219400609
3001645,0.7009251350882375
3001646,0.7840062082613926
3001647,0.5926576558643808
3001648,0.6870410962602207
3001649,0.6305996522094317
3001650,0.7396954129143012
3001651,0.7847341756128059
3001652,0.7428329522908947
3001653,0.692008567865033
3001654,0.5560059657648053
3001655,0.30604032034942136
3001656,8.828067434023216
3001657,4.439438769762616
3001658,6.1828398072648785
3001659,7.500532399281722
3001660,2.351383084593698
3001661,4.501482445800997
3001662,7.722317841303905
3001663,3.824813377678684
3001664,5.046925033661885
3001665,6.250574649174078
3001666,6.671288802729844
3001667,1.9299098471764318
3001668,8.65712070786739
3001669,4.198333352840628
3001670,6.429251583921555
3001671,2.504124385305324
3001672,13.082595556389528
3001673,6.945803978758838
3001674,9.882540426329879
3001675,5.4075227508222605
3001676,5.5679792689574885
3001677,12.312578417315777
3001678,4.423993799362535
3001679,6.282486775381332
3001680,9.219452383180444
3001681,11.985478128310048
3001682,9.148995276126238
3001683,6.221192069143965
3001684,8.96764328611647
3001685,8.161520918517148
3001686,6.770083853801605
3001687,7.374074933271444
3001688,0.21616671290144834
3001689,0.242227077646066
3001690,0.19030020027105907
3001691,0.24435379571599533
3001692,0.2906473578574833
3001693,0.2822426871702164
3001694,0.2740852369628165
3001695,0.15284258497795722
3001696,0.27112952136601576
3001697,0.2470848174146995
3001698,0.20493316093527897
3001699,0.22596747353767924
3001700,0.23192984322739324
3001701,0.23892140157263833
3001702,0.1850874069780419
3001703,0.07398649989818334
3001704,138.09776051442918
3001705,135.39240418440772
3001706,106.93239918101055
3001707,121.08135401816426
3001708,123.90564183020305
3001709,134.95679692908212
3001710,127.63428839826518
3001711,92.21611446714368
3001712,109.54895517764774
3001713,71.05870971884129
3001714,79.08249131645042
3001715,86.57890921179552
3001716,84.70261408138094
3001717,78.2768168176505
3001718,71.5159828245326
3001719,60.442192233522405
3001720,5.846663642452803
3001721,5.0381703899618815
3001722,3.606233786370424
3001723,3.71160603476193
3001724,2.4060376655678932
3001725,6.553899241252514
3001726,4.847159301103687
3001727,5.1414022110497495
3001728,4.931135026772957
3001729,4.625911164162619
3001730,3.872101925180511
3001731,2.627429945600743
3001732,6.219572218111527
3001733,4.8780487062824465
3001734,4.888675989306581
3001735,3.0508295050860026
3001736,11.420487002863268
3001737,3.2357239735170404
3001738,2.9819364703702083
3001739,1.632449280206086
3001740,1.6474836093097225
3001741,2.704601750661597
3001742,2.528459637828611
3001743,5.956778403690585
3001744,2.656142403379862
3001745,2.368888293941994
3001746,1.5168366646621687
3001747,1.09051632822277
3001748,2.842424392332136
3001749,2.0428216000954467
3001750,6.52819784442352
3001751,1.749568162387743
3001752,8.84346082277833
3001753,1.315384790643178
3001754,5.340203268129173
3001755,2.8778847515960195
3001756,1.268651811865367
3001757,5.7726341833364145
3001758,1.1615623945928744
3001759,3.867101115663291
3001760,4.117122865832078
3001761,4.863323157670196
3001762,4.003447554030992
3001763,1.3284843062139813
3001764,1.4743222544852108
3001765,1.4065295961823172
3001766,1.3708657933417845
3001767,4.719058486889828
3001768,78.03411988317124
3001769,60.32612264675197
3001770,46.17080936207452
3001771,52.44304462131316
3001772,55.27914253494631
3001773,61.86057387850671
3001774,57.76294541028555
3001775,46.02817153621936
3001776,53.66046356533444
3001777,47.51710609130025
3001778,65.13027212180593
3001779,40.2384941096911
3001780,47.7750516969392
3001781,41.84365166896478
3001782,42.43237163095602
3001783,36.742110636461206
3001784,2.3819948778288795
3001785,2.1661032321547298
3001786,2.2218077932898948
3001787,1.6820396292217445
3001788,1.7906356956603517
3001789,2.5073405073338932
3001790,2.1040243811938915
3001791,1.8955795827676516
3001792,2.3703824630968073
3001793,2.223212397152005
3001794,1.5405105028982848
3001795,1.528315974357376
3001796,2.5935395359372944
3001797,2.288135066151748
3001798,2.147643251870278
3001799,1.3845870358731767
3001800,187.81863367470334
3001801,21.25061668523705
3001802,155.47406359859573
3001803,12.061378348340062
3001804,11.83682280670789
3001805,14.21068201998508
3001806,11.152654860645546
3001807,11.879791604067204
3001808,17.59137311286704
3001809,119.35207212889578
3001810,6.190841091023741
3001811,81.8454520200969
3001812,11.88457080511912
3001813,92.11604731631071
3001814,9.59974767339843
3001815,2.4473123105629435
3001816,166.71721337883866
3001817,126.3580518566404
3001818,102.86679688462434
3001819,125.83064077371252
3001820,127.83950362872723
3001821,150.57056134529344
3001822,128.93467852043412
3001823,114.0991355262426
3001824,125.70175603049768
3001825,83.83395363913746
3001826,90.62738186274952
3001827,86.75204751041255
3001828,101.24093511313609
3001829,97.20650827684739
3001830,89.68314186015358
3001831,75.88221522090416
3001832,2.30836715609598
3001833,2.2642806522435985
3001834,1.800462091031188
3001835,1.4903772654801122
3001836,1.6506293359281146
3001837,2.138842981327675
3001838,2.050623131443899
3001839,1.799914517403341
3001840,2.123517428053429
3001841,2.2117260921582496
3001842,1.4310683682090384
3001843,1.5415102199945698
3001844,2.494408338233466
3001845,2.2968985621025024
3001846,1.9544801469035153
3001847,1.4307667125284025
3001848,2.506534568260331
3001849,2.1199106110860253
3001850,1.91890557114825
3001851,1.571074577746939
3001852,1.6256029648023311
3001853,2.396067467625164
3001854,1.9437039598878378
3001855,1.8129067514099808
3001856,2.2158283211293477
3001857,2.0039870645160462
3001858,1.3845979914911215
3001859,1.5187247305912477
3001860,2.5046310200090787
3001861,2.2283638412254465
3001862,2.009413596336949
3001863,1.6009459975098825
3001864,22.084531547024827
3001865,22.912312481402175
3001866,94.21193187405589
3001867,10.174120771256117
3001868,7.079543055171495
3001869,15.418560685278297
3001870,13.53168953253473
3001871,10.662132289608635
3001872,16.779953109079276
3001873,83.49552819820217
3001874,6.791435593742304
3001875,6.843609843525181
3001876,12.803216737588876
3001877,10.855334698300549
3001878,10.64235231228953
3001879,8.230097566052795
3001880,10.642658798047197
3001881,12.261553150972398
3001882,7.685602982109611
3001883,9.781773555609188
3001884,8.906756975924267
3001885,9.451411911858214
3001886,7.69457987015887
3001887,9.017549397881586
3001888,9.948236714053882
3001889,8.121871542781198
3001890,8.765082505631856
3001891,9.279137243176256
3001892,10.27733956634772
3001893,9.301223979497165
3001894,9.615180228161949
3001895,8.844456850725312
3001896,682.8022070030611
3001897,429.67117304210194
3001898,263.65301819849316
3001899,261.878874061386
3001900,295.2513269945794
3001901,283.15811127788714
3001902,247.28449652620586
3001903,356.79832063211796
3001904,279.4344409277175
3001905,186.40930649622794
3001906,184.736625870435
3001907,187.6053796414793
3001908,199.16974140265853
3001909,177.04726335925017
3001910,255.4149759142651
3001911,141.51506942149925
3001912,16.456035046294247
3001913,0.20603138932433182
3001914,0.17514255417525035
3001915,0.18337606204924067
3001916,0.28010543230827845
3001917,0.2630702931932731
3001918,0.2619531996693403
3001919,0.11510653637086031
3001920,0.21899357293161767
3001921,0.18510957699081917
3001922,0.18895355327198335
3001923,0.27401513911242825
3001924,0.266600226801849
3001925,0.265722429380462
3001926,0.21539594453848923
3001927,0.08191588755295637
3001928,8.11882636600688
3001929,7.898602718127913
3001930,8.80255859738937
3001931,2.966999408743122
3001932,2.0313683979228374
3001933,6.450668815288015
3001934,5.271899218400225
3001935,6.016835481543846
3001936,7.4008811616407035
3001937,7.517598836152137
3001938,4.12040194996466
3001939,3.307543255201172
3001940,6.7871146421644175
3001941,6.852556302754984
3001942,5.556166987103398
3001943,3.218542333052232
3001944,3.191535730670624
3001945,3.13206037654854
3001946,2.7132144490475594
3001947,1.94189242180409
3001948,1.8644415031172497
3001949,3.263525894225397
3001950,2.7426283588681257
3001951,2.709667710580074
3001952,3.313654661704522
3001953,2.835537172394596
3001954,2.07397446111877
3001955,1.8312443601963502
3001956,2.9408299182383053
3001957,2.6357990625422674
3001958,2.820317749384221
3001959,2.140119644956461
3001960,0.716956511248445
3001961,0.6886018714490862
3001962,0.6457274823386547
3001963,0.6341123110780889
3001964,0.6900307838596467
3001965,0.723438374839936
3001966,0.7512751387992629
3001967,0.579661859226283
3001968,0.7153073683557896
3001969,0.6906259095954992
3001970,0.6033000749857943
3001971,0.6591915093748361
3001972,0.7620948568516653
3001973,0.7605155578020752
3001974,0.6635871679815986
3001975,0.5393245005860217
3001976,10.36686313296925
3001977,10.58487490759185
3001978,8.108105726677856
3001979,5.367883787613493
3001980,3.769817496079746
3001981,8.267807151286116
3001982,8.51277549334836
3001983,6.27333950554689
3001984,7.884166835461766
3001985,6.239584476386555
3001986,3.547730240913644
3001987,2.877551788303207
3001988,6.9198841058751945
3001989,7.719045396827741
3001990,6.8154389833853415
3001991,5.560627688293964
3001992,1196.454081034651
3001993,1015.0952314520098
3001994,1132.311586967214
3001995,877.4032922213745
3001996,936.725040702742
3001997,1372.8852662999548
3001998,1073.4948224977866
3001999,1244.4213863924829
3002000,1302.3231461793628
3002001,898.5702068984966
3002002,834.3368116013105
3002003,861.9295666005482
3002004,1059.831461332202
3002005,963.7404004431713
3002006,952.9320643707267
3002007,687.1100979929205
3002008,0.337192456728415
3002009,0.33589197349964617
3002010,0.2843606630809026
3002011,0.23674060401238506
3002012,0.2713537656560516
3002013,0.36024707037712556
3002014,0.37863343468996863
3002015,0.18216121164367283
3002016,0.3460728435812322
3002017,0.29327156480440597
3002018,0.23628022488520778
3002019,0.26334194801806254
3002020,0.3609858387408562
3002021,0.38129932958963053
3002022,0.31896481003410615
3002023,0.20759808750251046
3002024,290.07580621684104
3002025,230.8009719490398
